query_id,doc_id,block_id,query_source,overlap,overlap_group
44,98,98_b000,cisi,0.1,partial
44,1122,1122_b000,cisi,0.05,partial
44,613,613_b000,cisi,0.2,partial
44,614,614_b000,cisi,0.15,partial
44,616,616_b000,cisi,0.25,partial
44,619,619_b000,cisi,0.2,partial
44,622,622_b000,cisi,0.1,partial
44,113,113_b000,cisi,0.15,partial
44,115,115_b000,cisi,0.05,partial
44,116,116_b000,cisi,0.2,partial
44,1167,1167_b000,cisi,0.2,partial
44,1168,1168_b000,cisi,0.15,partial
44,666,666_b000,cisi,0.1,partial
44,667,667_b000,cisi,0.05,partial
44,1181,1181_b000,cisi,0.0,none
44,1184,1184_b000,cisi,0.05,partial
44,165,165_b000,cisi,0.05,partial
44,166,166_b000,cisi,0.15,partial
44,178,178_b000,cisi,0.05,partial
44,1203,1203_b000,cisi,0.0,none
44,1208,1208_b000,cisi,0.1,partial
44,192,192_b000,cisi,0.0,none
44,198,198_b000,cisi,0.1,partial
44,199,199_b000,cisi,0.1,partial
44,711,711_b000,cisi,0.05,partial
44,712,712_b000,cisi,0.05,partial
44,202,202_b000,cisi,0.0,none
44,203,203_b000,cisi,0.2,partial
44,204,204_b000,cisi,0.15,partial
44,205,205_b000,cisi,0.05,partial
44,714,714_b000,cisi,0.1,partial
44,719,719_b000,cisi,0.05,partial
44,716,716_b000,cisi,0.15,partial
44,717,717_b000,cisi,0.0,none
44,721,721_b000,cisi,0.15,partial
44,211,211_b000,cisi,0.0,none
44,725,725_b000,cisi,0.05,partial
44,215,215_b000,cisi,0.0,none
44,728,728_b000,cisi,0.15,partial
44,1241,1241_b000,cisi,0.15,partial
44,219,219_b000,cisi,0.1,partial
44,731,731_b001,cisi,0.2,partial
44,225,225_b000,cisi,0.05,partial
44,1253,1253_b001,cisi,0.2,partial
44,1256,1256_b000,cisi,0.15,partial
44,1257,1257_b000,cisi,0.05,partial
44,234,234_b000,cisi,0.05,partial
44,1258,1258_b000,cisi,0.1,partial
44,242,242_b000,cisi,0.2,partial
44,756,756_b000,cisi,0.1,partial
44,1268,1268_b000,cisi,0.0,none
44,763,763_b000,cisi,0.15,partial
44,252,252_b000,cisi,0.1,partial
44,253,253_b000,cisi,0.25,partial
44,1275,1275_b000,cisi,0.0,none
44,767,767_b000,cisi,0.05,partial
44,1277,1277_b001,cisi,0.1,partial
44,770,770_b000,cisi,0.3,partial
44,771,771_b000,cisi,0.05,partial
44,1284,1284_b000,cisi,0.05,partial
44,773,773_b000,cisi,0.1,partial
44,1286,1286_b001,cisi,0.15,partial
44,775,775_b000,cisi,0.0,none
44,777,777_b000,cisi,0.2,partial
44,1290,1290_b000,cisi,0.1,partial
44,782,782_b000,cisi,0.25,partial
44,1295,1295_b000,cisi,0.1,partial
44,1296,1296_b000,cisi,0.05,partial
44,1298,1298_b000,cisi,0.05,partial
44,1299,1299_b000,cisi,0.2,partial
44,800,800_b000,cisi,0.1,partial
44,1319,1319_b000,cisi,0.05,partial
44,1322,1322_b000,cisi,0.0,none
44,1324,1324_b000,cisi,0.0,none
44,821,821_b000,cisi,0.45,partial
44,831,831_b000,cisi,0.15,partial
44,839,839_b000,cisi,0.05,partial
44,1352,1352_b000,cisi,0.1,partial
44,1355,1355_b000,cisi,0.05,partial
44,1362,1362_b000,cisi,0.25,partial
44,341,341_b000,cisi,0.1,partial
44,1369,1369_b000,cisi,0.15,partial
44,347,347_b000,cisi,0.2,partial
44,1373,1373_b000,cisi,0.0,none
44,355,355_b000,cisi,0.2,partial
44,371,371_b001,cisi,0.25,partial
44,375,375_b000,cisi,0.15,partial
44,376,376_b001,cisi,0.2,partial
44,888,888_b000,cisi,0.1,partial
44,889,889_b000,cisi,0.2,partial
44,381,381_b000,cisi,0.1,partial
44,384,384_b000,cisi,0.1,partial
44,905,905_b000,cisi,0.2,partial
44,1417,1417_b000,cisi,0.1,partial
44,395,395_b000,cisi,0.0,none
44,1421,1421_b000,cisi,0.1,partial
44,914,914_b000,cisi,0.05,partial
44,916,916_b000,cisi,0.05,partial
44,1428,1428_b000,cisi,0.05,partial
44,1431,1431_b000,cisi,0.15,partial
44,1432,1432_b000,cisi,0.3,partial
44,415,415_b000,cisi,0.05,partial
44,1440,1440_b000,cisi,0.05,partial
44,933,933_b000,cisi,0.1,partial
44,1446,1446_b000,cisi,0.1,partial
44,1450,1450_b000,cisi,0.0,none
44,943,943_b000,cisi,0.1,partial
44,944,944_b000,cisi,0.1,partial
44,1460,1460_b000,cisi,0.3,partial
44,952,952_b001,cisi,0.2,partial
44,958,958_b000,cisi,0.15,partial
44,453,453_b000,cisi,0.1,partial
44,465,465_b000,cisi,0.0,none
44,977,977_b001,cisi,0.2,partial
44,467,467_b000,cisi,0.0,none
44,983,983_b000,cisi,0.05,partial
44,482,482_b000,cisi,0.0,none
44,996,996_b000,cisi,0.05,partial
44,491,491_b000,cisi,0.1,partial
44,495,495_b000,cisi,0.05,partial
44,1023,1023_b000,cisi,0.05,partial
45,4,4_b000,cisi,0.15789473684210525,partial
45,5,5_b000,cisi,0.05263157894736842,partial
45,11,11_b000,cisi,0.10526315789473684,partial
45,12,12_b000,cisi,0.21052631578947367,partial
45,17,17_b000,cisi,0.15789473684210525,partial
45,1043,1043_b000,cisi,0.0,none
45,24,24_b002,cisi,0.10526315789473684,partial
45,1056,1056_b000,cisi,0.10526315789473684,partial
45,36,36_b000,cisi,0.05263157894736842,partial
45,548,548_b000,cisi,0.0,none
45,555,555_b000,cisi,0.0,none
45,46,46_b000,cisi,0.0,none
45,56,56_b000,cisi,0.0,none
45,64,64_b000,cisi,0.10526315789473684,partial
45,74,74_b000,cisi,0.05263157894736842,partial
45,90,90_b002,cisi,0.10526315789473684,partial
45,607,607_b002,cisi,0.10526315789473684,partial
45,115,115_b000,cisi,0.10526315789473684,partial
45,1149,1149_b000,cisi,0.15789473684210525,partial
45,136,136_b001,cisi,0.21052631578947367,partial
45,141,141_b002,cisi,0.15789473684210525,partial
45,142,142_b000,cisi,0.15789473684210525,partial
45,660,660_b000,cisi,0.10526315789473684,partial
45,664,664_b000,cisi,0.21052631578947367,partial
45,1183,1183_b000,cisi,0.05263157894736842,partial
45,177,177_b000,cisi,0.21052631578947367,partial
45,178,178_b000,cisi,0.2631578947368421,partial
45,1215,1215_b000,cisi,0.05263157894736842,partial
45,721,721_b000,cisi,0.10526315789473684,partial
45,723,723_b000,cisi,0.10526315789473684,partial
45,724,724_b000,cisi,0.10526315789473684,partial
45,725,725_b000,cisi,0.0,none
45,1236,1236_b000,cisi,0.05263157894736842,partial
45,728,728_b000,cisi,0.10526315789473684,partial
45,1240,1240_b000,cisi,0.05263157894736842,partial
45,731,731_b000,cisi,0.05263157894736842,partial
45,1248,1248_b001,cisi,0.10526315789473684,partial
45,739,739_b000,cisi,0.0,none
45,1251,1251_b000,cisi,0.0,none
45,1257,1257_b000,cisi,0.05263157894736842,partial
45,1258,1258_b000,cisi,0.10526315789473684,partial
45,1268,1268_b000,cisi,0.05263157894736842,partial
45,272,272_b000,cisi,0.0,none
45,823,823_b000,cisi,0.15789473684210525,partial
45,323,323_b000,cisi,0.10526315789473684,partial
45,839,839_b000,cisi,0.15789473684210525,partial
45,848,848_b000,cisi,0.10526315789473684,partial
45,1367,1367_b000,cisi,0.10526315789473684,partial
45,1377,1377_b000,cisi,0.05263157894736842,partial
45,1383,1383_b000,cisi,0.10526315789473684,partial
45,1384,1384_b000,cisi,0.05263157894736842,partial
45,879,879_b000,cisi,0.05263157894736842,partial
45,1391,1391_b000,cisi,0.10526315789473684,partial
45,881,881_b000,cisi,0.10526315789473684,partial
45,887,887_b000,cisi,0.0,none
45,888,888_b000,cisi,0.21052631578947367,partial
45,1404,1404_b000,cisi,0.10526315789473684,partial
45,906,906_b000,cisi,0.05263157894736842,partial
45,907,907_b000,cisi,0.10526315789473684,partial
45,908,908_b000,cisi,0.05263157894736842,partial
45,911,911_b000,cisi,0.05263157894736842,partial
45,913,913_b000,cisi,0.05263157894736842,partial
45,916,916_b000,cisi,0.10526315789473684,partial
45,923,923_b001,cisi,0.10526315789473684,partial
45,924,924_b000,cisi,0.05263157894736842,partial
45,925,925_b000,cisi,0.10526315789473684,partial
45,934,934_b000,cisi,0.05263157894736842,partial
45,940,940_b000,cisi,0.0,none
45,941,941_b000,cisi,0.10526315789473684,partial
45,943,943_b000,cisi,0.10526315789473684,partial
45,960,960_b000,cisi,0.05263157894736842,partial
45,963,963_b000,cisi,0.05263157894736842,partial
45,991,991_b000,cisi,0.0,none
45,998,998_b000,cisi,0.05263157894736842,partial
45,1005,1005_b000,cisi,0.0,none
45,1009,1009_b000,cisi,0.10526315789473684,partial
45,1012,1012_b000,cisi,0.15789473684210525,partial
46,11,11_b000,cisi,0.07894736842105263,partial
46,14,14_b000,cisi,0.07894736842105263,partial
46,17,17_b000,cisi,0.13157894736842105,partial
46,1042,1042_b000,cisi,0.21052631578947367,partial
46,1043,1043_b000,cisi,0.10526315789473684,partial
46,23,23_b000,cisi,0.15789473684210525,partial
46,24,24_b002,cisi,0.05263157894736842,partial
46,31,31_b000,cisi,0.10526315789473684,partial
46,547,547_b000,cisi,0.10526315789473684,partial
46,36,36_b000,cisi,0.05263157894736842,partial
46,46,46_b000,cisi,0.07894736842105263,partial
46,1079,1079_b000,cisi,0.07894736842105263,partial
46,64,64_b000,cisi,0.15789473684210525,partial
46,583,583_b000,cisi,0.07894736842105263,partial
46,74,74_b000,cisi,0.07894736842105263,partial
46,593,593_b000,cisi,0.15789473684210525,partial
46,597,597_b000,cisi,0.13157894736842105,partial
46,92,92_b000,cisi,0.05263157894736842,partial
46,617,617_b000,cisi,0.15789473684210525,partial
46,620,620_b000,cisi,0.05263157894736842,partial
46,115,115_b000,cisi,0.18421052631578946,partial
46,647,647_b000,cisi,0.07894736842105263,partial
46,136,136_b001,cisi,0.15789473684210525,partial
46,651,651_b000,cisi,0.10526315789473684,partial
46,1193,1193_b000,cisi,0.21052631578947367,partial
46,177,177_b000,cisi,0.21052631578947367,partial
46,178,178_b000,cisi,0.3157894736842105,partial
46,197,197_b000,cisi,0.13157894736842105,partial
46,200,200_b000,cisi,0.18421052631578946,partial
46,1229,1229_b000,cisi,0.07894736842105263,partial
46,1230,1230_b000,cisi,0.05263157894736842,partial
46,209,209_b000,cisi,0.10526315789473684,partial
46,721,721_b000,cisi,0.10526315789473684,partial
46,724,724_b000,cisi,0.05263157894736842,partial
46,1248,1248_b000,cisi,0.07894736842105263,partial
46,1251,1251_b000,cisi,0.07894736842105263,partial
46,1252,1252_b000,cisi,0.15789473684210525,partial
46,743,743_b000,cisi,0.15789473684210525,partial
46,1264,1264_b000,cisi,0.13157894736842105,partial
46,244,244_b000,cisi,0.07894736842105263,partial
46,245,245_b000,cisi,0.10526315789473684,partial
46,1280,1280_b000,cisi,0.05263157894736842,partial
46,792,792_b000,cisi,0.07894736842105263,partial
46,287,287_b000,cisi,0.07894736842105263,partial
46,294,294_b000,cisi,0.10526315789473684,partial
46,299,299_b000,cisi,0.05263157894736842,partial
46,834,834_b000,cisi,0.02631578947368421,partial
46,836,836_b000,cisi,0.10526315789473684,partial
46,325,325_b000,cisi,0.10526315789473684,partial
46,326,326_b000,cisi,0.02631578947368421,partial
46,839,839_b000,cisi,0.18421052631578946,partial
46,1351,1351_b000,cisi,0.05263157894736842,partial
46,331,331_b000,cisi,0.05263157894736842,partial
46,1358,1358_b000,cisi,0.15789473684210525,partial
46,336,336_b000,cisi,0.07894736842105263,partial
46,848,848_b000,cisi,0.10526315789473684,partial
46,338,338_b000,cisi,0.10526315789473684,partial
46,849,849_b000,cisi,0.13157894736842105,partial
46,850,850_b000,cisi,0.15789473684210525,partial
46,852,852_b000,cisi,0.07894736842105263,partial
46,854,854_b000,cisi,0.05263157894736842,partial
46,1366,1366_b000,cisi,0.05263157894736842,partial
46,856,856_b000,cisi,0.07894736842105263,partial
46,1367,1367_b000,cisi,0.10526315789473684,partial
46,858,858_b000,cisi,0.05263157894736842,partial
46,859,859_b000,cisi,0.07894736842105263,partial
46,860,860_b000,cisi,0.02631578947368421,partial
46,861,861_b000,cisi,0.05263157894736842,partial
46,1368,1368_b000,cisi,0.13157894736842105,partial
46,863,863_b000,cisi,0.05263157894736842,partial
46,1372,1372_b000,cisi,0.02631578947368421,partial
46,865,865_b000,cisi,0.18421052631578946,partial
46,866,866_b000,cisi,0.15789473684210525,partial
46,1376,1376_b000,cisi,0.07894736842105263,partial
46,1377,1377_b000,cisi,0.10526315789473684,partial
46,870,870_b000,cisi,0.07894736842105263,partial
46,872,872_b000,cisi,0.10526315789473684,partial
46,873,873_b000,cisi,0.15789473684210525,partial
46,874,874_b000,cisi,0.07894736842105263,partial
46,363,363_b000,cisi,0.15789473684210525,partial
46,875,875_b000,cisi,0.05263157894736842,partial
46,880,880_b000,cisi,0.15789473684210525,partial
46,881,881_b000,cisi,0.05263157894736842,partial
46,882,882_b000,cisi,0.02631578947368421,partial
46,884,884_b000,cisi,0.18421052631578946,partial
46,1397,1397_b000,cisi,0.13157894736842105,partial
46,374,374_b000,cisi,0.23684210526315788,partial
46,887,887_b000,cisi,0.10526315789473684,partial
46,886,886_b000,cisi,0.05263157894736842,partial
46,892,892_b000,cisi,0.05263157894736842,partial
46,383,383_b000,cisi,0.05263157894736842,partial
46,897,897_b000,cisi,0.10526315789473684,partial
46,1410,1410_b000,cisi,0.15789473684210525,partial
46,1415,1415_b000,cisi,0.18421052631578946,partial
46,1418,1418_b000,cisi,0.3157894736842105,partial
46,916,916_b000,cisi,0.10526315789473684,partial
46,917,917_b000,cisi,0.13157894736842105,partial
46,406,406_b000,cisi,0.18421052631578946,partial
46,408,408_b003,cisi,0.18421052631578946,partial
46,409,409_b000,cisi,0.15789473684210525,partial
46,921,921_b000,cisi,0.07894736842105263,partial
46,922,922_b000,cisi,0.2631578947368421,partial
46,1434,1434_b000,cisi,0.02631578947368421,partial
46,1445,1445_b000,cisi,0.07894736842105263,partial
46,936,936_b000,cisi,0.10526315789473684,partial
46,432,432_b000,cisi,0.02631578947368421,partial
46,433,433_b000,cisi,0.07894736842105263,partial
46,963,963_b000,cisi,0.15789473684210525,partial
46,970,970_b000,cisi,0.21052631578947367,partial
46,979,979_b000,cisi,0.13157894736842105,partial
46,990,990_b000,cisi,0.15789473684210525,partial
46,991,991_b000,cisi,0.07894736842105263,partial
46,997,997_b000,cisi,0.07894736842105263,partial
46,998,998_b000,cisi,0.10526315789473684,partial
46,1012,1012_b000,cisi,0.13157894736842105,partial
46,504,504_b000,cisi,0.15789473684210525,partial
49,384,384_b000,cisi,0.0,none
49,1284,1284_b000,cisi,0.038461538461538464,partial
49,261,261_b000,cisi,0.07692307692307693,partial
49,398,398_b000,cisi,0.07692307692307693,partial
49,1297,1297_b000,cisi,0.15384615384615385,partial
49,788,788_b000,cisi,0.11538461538461539,partial
49,533,533_b000,cisi,0.23076923076923078,partial
49,789,789_b000,cisi,0.07692307692307693,partial
49,151,151_b001,cisi,0.15384615384615385,partial
49,1044,1044_b000,cisi,0.11538461538461539,partial
49,545,545_b000,cisi,0.23076923076923078,partial
49,163,163_b000,cisi,0.15384615384615385,partial
49,676,676_b000,cisi,0.07692307692307693,partial
49,37,37_b000,cisi,0.07692307692307693,partial
49,809,809_b000,cisi,0.11538461538461539,partial
49,1328,1328_b000,cisi,0.07692307692307693,partial
49,828,828_b000,cisi,0.11538461538461539,partial
49,1348,1348_b000,cisi,0.19230769230769232,partial
49,837,837_b000,cisi,0.11538461538461539,partial
49,582,582_b000,cisi,0.15384615384615385,partial
49,1349,1349_b000,cisi,0.15384615384615385,partial
49,456,456_b000,cisi,0.15384615384615385,partial
49,845,845_b000,cisi,0.11538461538461539,partial
49,80,80_b000,cisi,0.11538461538461539,partial
49,1364,1364_b000,cisi,0.11538461538461539,partial
49,98,98_b000,cisi,0.038461538461538464,partial
49,357,357_b000,cisi,0.23076923076923078,partial
49,619,619_b000,cisi,0.11538461538461539,partial
49,111,111_b000,cisi,0.07692307692307693,partial
49,496,496_b000,cisi,0.3076923076923077,partial
49,497,497_b000,cisi,0.15384615384615385,partial
49,623,623_b000,cisi,0.038461538461538464,partial
49,375,375_b000,cisi,0.07692307692307693,partial
49,123,123_b001,cisi,0.23076923076923078,partial
50,1,1_b000,cisi,0.125,partial
50,522,522_b000,cisi,0.20833333333333334,partial
50,527,527_b000,cisi,0.125,partial
50,16,16_b000,cisi,0.08333333333333333,partial
50,530,530_b000,cisi,0.125,partial
50,1066,1066_b001,cisi,0.125,partial
50,45,45_b000,cisi,0.08333333333333333,partial
50,1072,1072_b000,cisi,0.125,partial
50,1074,1074_b000,cisi,0.08333333333333333,partial
50,1075,1075_b000,cisi,0.25,partial
50,564,564_b000,cisi,0.08333333333333333,partial
50,576,576_b000,cisi,0.16666666666666666,partial
50,1103,1103_b000,cisi,0.08333333333333333,partial
50,80,80_b000,cisi,0.08333333333333333,partial
50,596,596_b000,cisi,0.125,partial
50,608,608_b000,cisi,0.08333333333333333,partial
50,1137,1137_b000,cisi,0.08333333333333333,partial
50,1140,1140_b000,cisi,0.125,partial
50,1141,1141_b000,cisi,0.125,partial
50,1170,1170_b000,cisi,0.25,partial
50,154,154_b000,cisi,0.08333333333333333,partial
50,1202,1202_b000,cisi,0.125,partial
50,701,701_b000,cisi,0.08333333333333333,partial
50,702,702_b001,cisi,0.125,partial
50,1215,1215_b000,cisi,0.125,partial
50,1216,1216_b001,cisi,0.125,partial
50,1230,1230_b000,cisi,0.08333333333333333,partial
50,1231,1231_b002,cisi,0.125,partial
50,209,209_b000,cisi,0.041666666666666664,partial
50,1259,1259_b000,cisi,0.25,partial
50,1265,1265_b000,cisi,0.08333333333333333,partial
50,1266,1266_b000,cisi,0.041666666666666664,partial
50,758,758_b000,cisi,0.20833333333333334,partial
50,1280,1280_b000,cisi,0.041666666666666664,partial
50,257,257_b000,cisi,0.20833333333333334,partial
50,258,258_b000,cisi,0.16666666666666666,partial
50,259,259_b000,cisi,0.20833333333333334,partial
50,260,260_b000,cisi,0.16666666666666666,partial
50,769,769_b000,cisi,0.20833333333333334,partial
50,262,262_b000,cisi,0.125,partial
50,263,263_b001,cisi,0.125,partial
50,1283,1283_b000,cisi,0.125,partial
50,1298,1298_b000,cisi,0.08333333333333333,partial
50,275,275_b000,cisi,0.08333333333333333,partial
50,276,276_b000,cisi,0.08333333333333333,partial
50,797,797_b000,cisi,0.125,partial
50,801,801_b000,cisi,0.20833333333333334,partial
50,817,817_b000,cisi,0.125,partial
50,820,820_b000,cisi,0.16666666666666666,partial
50,825,825_b000,cisi,0.25,partial
50,830,830_b001,cisi,0.041666666666666664,partial
50,838,838_b000,cisi,0.4166666666666667,partial
50,1351,1351_b000,cisi,0.0,none
50,333,333_b000,cisi,0.0,none
50,334,334_b000,cisi,0.16666666666666666,partial
50,335,335_b001,cisi,0.125,partial
50,853,853_b000,cisi,0.125,partial
50,342,342_b000,cisi,0.041666666666666664,partial
50,354,354_b000,cisi,0.125,partial
50,868,868_b000,cisi,0.041666666666666664,partial
50,869,869_b000,cisi,0.0,none
50,1380,1380_b001,cisi,0.16666666666666666,partial
50,361,361_b000,cisi,0.125,partial
50,1391,1391_b000,cisi,0.16666666666666666,partial
50,1392,1392_b000,cisi,0.20833333333333334,partial
50,1393,1393_b000,cisi,0.16666666666666666,partial
50,1394,1394_b000,cisi,0.041666666666666664,partial
50,1395,1395_b001,cisi,0.16666666666666666,partial
50,884,884_b000,cisi,0.041666666666666664,partial
50,898,898_b000,cisi,0.20833333333333334,partial
50,388,388_b000,cisi,0.3333333333333333,partial
50,1419,1419_b000,cisi,0.25,partial
50,1421,1421_b000,cisi,0.08333333333333333,partial
50,1422,1422_b000,cisi,0.125,partial
50,1426,1426_b003,cisi,0.125,partial
50,404,404_b000,cisi,0.08333333333333333,partial
50,1430,1430_b000,cisi,0.20833333333333334,partial
50,1442,1442_b000,cisi,0.2916666666666667,partial
50,931,931_b000,cisi,0.041666666666666664,partial
50,1448,1448_b000,cisi,0.20833333333333334,partial
50,960,960_b000,cisi,0.08333333333333333,partial
50,966,966_b000,cisi,0.25,partial
50,989,989_b000,cisi,0.16666666666666666,partial
50,480,480_b000,cisi,0.25,partial
50,993,993_b000,cisi,0.16666666666666666,partial
50,996,996_b000,cisi,0.041666666666666664,partial
50,999,999_b000,cisi,0.041666666666666664,partial
50,488,488_b000,cisi,0.16666666666666666,partial
50,1010,1010_b000,cisi,0.16666666666666666,partial
52,65,65_b000,cisi,0.2727272727272727,partial
52,194,194_b000,cisi,0.2727272727272727,partial
52,382,382_b000,cisi,0.4090909090909091,partial
52,452,452_b000,cisi,0.2727272727272727,partial
52,38,38_b000,cisi,0.22727272727272727,partial
52,72,72_b000,cisi,0.22727272727272727,partial
52,1051,1051_b000,cisi,0.09090909090909091,partial
52,586,586_b000,cisi,0.22727272727272727,partial
52,75,75_b000,cisi,0.22727272727272727,partial
52,810,810_b000,cisi,0.13636363636363635,partial
52,883,883_b000,cisi,0.2727272727272727,partial
52,986,986_b000,cisi,0.45454545454545453,partial
52,603,603_b000,cisi,0.13636363636363635,partial
52,190,190_b000,cisi,0.2727272727272727,partial
52,191,191_b000,cisi,0.045454545454545456,partial
54,896,896_b000,cisi,0.23529411764705882,partial
54,387,387_b000,cisi,0.11764705882352941,partial
54,6,6_b000,cisi,0.11764705882352941,partial
54,906,906_b000,cisi,0.058823529411764705,partial
54,11,11_b000,cisi,0.17647058823529413,partial
54,907,907_b000,cisi,0.058823529411764705,partial
54,908,908_b000,cisi,0.11764705882352941,partial
54,14,14_b000,cisi,0.058823529411764705,partial
54,911,911_b000,cisi,0.11764705882352941,partial
54,272,272_b000,cisi,0.11764705882352941,partial
54,1166,1166_b000,cisi,0.058823529411764705,partial
54,1423,1423_b000,cisi,0.17647058823529413,partial
54,22,22_b000,cisi,0.17647058823529413,partial
54,24,24_b000,cisi,0.058823529411764705,partial
54,923,923_b000,cisi,0.17647058823529413,partial
54,284,284_b000,cisi,0.058823529411764705,partial
54,285,285_b000,cisi,0.17647058823529413,partial
54,414,414_b000,cisi,0.11764705882352941,partial
54,924,924_b000,cisi,0.11764705882352941,partial
54,925,925_b000,cisi,0.11764705882352941,partial
54,293,293_b000,cisi,0.17647058823529413,partial
54,934,934_b002,cisi,0.17647058823529413,partial
54,555,555_b000,cisi,0.11764705882352941,partial
54,1198,1198_b000,cisi,0.11764705882352941,partial
54,177,177_b000,cisi,0.17647058823529413,partial
54,1457,1457_b000,cisi,0.29411764705882354,partial
54,954,954_b000,cisi,0.058823529411764705,partial
54,187,187_b000,cisi,0.17647058823529413,partial
54,832,832_b000,cisi,0.17647058823529413,partial
54,323,323_b001,cisi,0.23529411764705882,partial
54,839,839_b000,cisi,0.058823529411764705,partial
54,1356,1356_b000,cisi,0.058823529411764705,partial
54,592,592_b001,cisi,0.17647058823529413,partial
54,849,849_b000,cisi,0.11764705882352941,partial
54,339,339_b000,cisi,0.11764705882352941,partial
54,1236,1236_b000,cisi,0.058823529411764705,partial
54,598,598_b000,cisi,0.11764705882352941,partial
54,1367,1367_b000,cisi,0.058823529411764705,partial
54,1240,1240_b000,cisi,0.17647058823529413,partial
54,857,857_b000,cisi,0.17647058823529413,partial
54,90,90_b002,cisi,0.17647058823529413,partial
54,1242,1242_b000,cisi,0.11764705882352941,partial
54,607,607_b001,cisi,0.11764705882352941,partial
54,1248,1248_b000,cisi,0.11764705882352941,partial
54,879,879_b000,cisi,0.058823529411764705,partial
54,881,881_b000,cisi,0.11764705882352941,partial
54,114,114_b000,cisi,0.0,none
54,371,371_b000,cisi,0.23529411764705882,partial
54,1404,1404_b000,cisi,0.0,none
54,1149,1149_b000,cisi,0.17647058823529413,partial
54,1022,1022_b000,cisi,0.058823529411764705,partial
55,608,608_b000,cisi,0.21428571428571427,partial
55,65,65_b000,cisi,0.14285714285714285,partial
55,194,194_b000,cisi,0.14285714285714285,partial
55,382,382_b000,cisi,0.35714285714285715,partial
55,452,452_b000,cisi,0.21428571428571427,partial
55,806,806_b000,cisi,0.21428571428571427,partial
55,72,72_b000,cisi,0.2857142857142857,partial
55,1051,1051_b000,cisi,0.14285714285714285,partial
55,586,586_b000,cisi,0.07142857142857142,partial
55,75,75_b000,cisi,0.07142857142857142,partial
55,810,810_b000,cisi,0.14285714285714285,partial
55,883,883_b000,cisi,0.35714285714285715,partial
55,696,696_b000,cisi,0.14285714285714285,partial
55,986,986_b000,cisi,0.5,partial
55,603,603_b000,cisi,0.14285714285714285,partial
55,828,828_b000,cisi,0.14285714285714285,partial
55,190,190_b000,cisi,0.21428571428571427,partial
55,191,191_b000,cisi,0.07142857142857142,partial
56,1280,1280_b000,cisi,0.0,none
56,1,1_b000,cisi,0.05555555555555555,partial
56,388,388_b000,cisi,0.3333333333333333,partial
56,9,9_b001,cisi,0.16666666666666666,partial
56,1419,1419_b000,cisi,0.3888888888888889,partial
56,16,16_b001,cisi,0.16666666666666666,partial
56,17,17_b005,cisi,0.2222222222222222,partial
56,530,530_b000,cisi,0.2777777777777778,partial
56,1170,1170_b000,cisi,0.2222222222222222,partial
56,1298,1298_b000,cisi,0.16666666666666666,partial
56,1430,1430_b000,cisi,0.16666666666666666,partial
56,24,24_b002,cisi,0.1111111111111111,partial
56,154,154_b000,cisi,0.05555555555555555,partial
56,797,797_b000,cisi,0.16666666666666666,partial
56,159,159_b000,cisi,0.1111111111111111,partial
56,1442,1442_b000,cisi,0.16666666666666666,partial
56,36,36_b000,cisi,0.05555555555555555,partial
56,1448,1448_b000,cisi,0.2777777777777778,partial
56,1066,1066_b000,cisi,0.1111111111111111,partial
56,1074,1074_b000,cisi,0.05555555555555555,partial
56,1075,1075_b000,cisi,0.05555555555555555,partial
56,1202,1202_b000,cisi,0.1111111111111111,partial
56,825,825_b000,cisi,0.1111111111111111,partial
56,830,830_b001,cisi,0.05555555555555555,partial
56,1215,1215_b000,cisi,0.16666666666666666,partial
56,838,838_b000,cisi,0.1111111111111111,partial
56,1351,1351_b000,cisi,0.0,none
56,1230,1230_b000,cisi,0.1111111111111111,partial
56,1231,1231_b000,cisi,0.1111111111111111,partial
56,86,86_b000,cisi,0.0,none
56,90,90_b002,cisi,0.16666666666666666,partial
56,480,480_b000,cisi,0.1111111111111111,partial
56,488,488_b000,cisi,0.2222222222222222,partial
56,1259,1259_b000,cisi,0.16666666666666666,partial
56,1391,1391_b000,cisi,0.2222222222222222,partial
56,1392,1392_b000,cisi,0.16666666666666666,partial
56,1137,1137_b000,cisi,0.1111111111111111,partial
56,1265,1265_b000,cisi,0.2777777777777778,partial
56,1266,1266_b000,cisi,0.16666666666666666,partial
56,884,884_b000,cisi,0.0,none
56,1140,1140_b000,cisi,0.05555555555555555,partial
56,1141,1141_b000,cisi,0.05555555555555555,partial
56,1393,1393_b000,cisi,0.1111111111111111,partial
56,1394,1394_b000,cisi,0.05555555555555555,partial
56,1395,1395_b001,cisi,0.1111111111111111,partial
57,480,480_b000,cisi,0.27586206896551724,partial
57,1216,1216_b001,cisi,0.13793103448275862,partial
57,931,931_b000,cisi,0.0,none
57,388,388_b000,cisi,0.10344827586206896,partial
57,36,36_b000,cisi,0.0,none
57,838,838_b000,cisi,0.20689655172413793,partial
57,998,998_b000,cisi,0.0,none
57,488,488_b000,cisi,0.06896551724137931,partial
57,1259,1259_b000,cisi,0.034482758620689655,partial
57,1230,1230_b000,cisi,0.20689655172413793,partial
57,16,16_b002,cisi,0.10344827586206896,partial
57,178,178_b000,cisi,0.034482758620689655,partial
57,530,530_b000,cisi,0.10344827586206896,partial
57,404,404_b000,cisi,0.10344827586206896,partial
57,884,884_b000,cisi,0.034482758620689655,partial
57,86,86_b000,cisi,0.06896551724137931,partial
